child,parent_1,parent_2,parent_3
GEN=12_MEMBER=1217_PSO,GEN=7_MEMBER=749_PSO,,
GEN=12_MEMBER=1218_PSO,GEN=8_MEMBER=861_PSO,,
GEN=12_MEMBER=1219_PSO,GEN=11_MEMBER=1171_PSO,,
GEN=12_MEMBER=1220_PSO,GEN=4_MEMBER=413_PSO,,
GEN=12_MEMBER=1221_PSO,GEN=8_MEMBER=840_PSO,,
GEN=12_MEMBER=1222_PSO,GEN=10_MEMBER=1027_PSO,,
GEN=12_MEMBER=1223_PSO,GEN=11_MEMBER=1158_PSO,,
GEN=12_MEMBER=1224_PSO,GEN=10_MEMBER=1086_PSO,,
GEN=12_MEMBER=1225_PSO,GEN=6_MEMBER=630_PSO,,
GEN=12_MEMBER=1226_PSO,GEN=11_MEMBER=1140_PSO,,
GEN=12_MEMBER=1227_PSO,GEN=7_MEMBER=724_PSO,,
GEN=12_MEMBER=1228_PSO,GEN=10_MEMBER=1010_PSO,,
GEN=12_MEMBER=1229_PSO,GEN=10_MEMBER=1088_PSO,,
GEN=12_MEMBER=1230_PSO,GEN=7_MEMBER=736_PSO,,
GEN=12_MEMBER=1231_PSO,GEN=7_MEMBER=726_PSO,,
GEN=12_MEMBER=1232_PSO,GEN=4_MEMBER=408_PSO,,
GEN=12_MEMBER=1233_PSO,GEN=10_MEMBER=1076_PSO,,
GEN=12_MEMBER=1234_PSO,GEN=11_MEMBER=1184_PSO,,
GEN=12_MEMBER=1235_PSO,GEN=8_MEMBER=804_PSO,,
GEN=12_MEMBER=1236_PSO,GEN=11_MEMBER=1120_PSO,,
GEN=12_MEMBER=1237_PSO,GEN=11_MEMBER=1165_PSO,,
GEN=12_MEMBER=1238_PSO,GEN=1_MEMBER=103_PSO,,
GEN=12_MEMBER=1239_PSO,GEN=8_MEMBER=821_PSO,,
GEN=12_MEMBER=1240_PSO,GEN=10_MEMBER=1032_PSO,,
GEN=12_MEMBER=1241_PSO,GEN=11_MEMBER=1101_PSO,,
GEN=12_MEMBER=1242_PSO,GEN=9_MEMBER=953_PSO,,
GEN=12_MEMBER=1243_PSO,GEN=4_MEMBER=421_PSO,,
GEN=12_MEMBER=1244_PSO,GEN=9_MEMBER=968_PSO,,
GEN=12_MEMBER=1245_PSO,GEN=4_MEMBER=494_PSO,,
GEN=12_MEMBER=1246_PSO,GEN=8_MEMBER=877_PSO,,
GEN=12_MEMBER=1247_PSO,GEN=11_MEMBER=1178_PSO,,
GEN=12_MEMBER=1248_PSO,GEN=8_MEMBER=846_PSO,,
GEN=12_MEMBER=1249_PSO,GEN=11_MEMBER=1198_PSO,,
GEN=12_MEMBER=1250_PSO,GEN=10_MEMBER=1024_PSO,,
GEN=12_MEMBER=1251_PSO,GEN=1_MEMBER=146_PSO,,
GEN=12_MEMBER=1252_PSO,GEN=10_MEMBER=1005_PSO,,
GEN=12_MEMBER=1253_PSO,GEN=11_MEMBER=1141_PSO,,
GEN=12_MEMBER=1254_PSO,GEN=4_MEMBER=499_PSO,,
GEN=12_MEMBER=1255_PSO,GEN=6_MEMBER=611_PSO,,
GEN=12_MEMBER=1256_PSO,GEN=9_MEMBER=942_PSO,,
GEN=12_MEMBER=1257_PSO,GEN=9_MEMBER=964_PSO,,
GEN=12_MEMBER=1258_PSO,GEN=5_MEMBER=591_PSO,,
GEN=12_MEMBER=1259_PSO,GEN=9_MEMBER=909_PSO,,
GEN=12_MEMBER=1260_PSO,GEN=5_MEMBER=533_PSO,,
GEN=12_MEMBER=1261_PSO,GEN=11_MEMBER=1195_PSO,,
GEN=12_MEMBER=1262_PSO,GEN=9_MEMBER=915_PSO,,
GEN=12_MEMBER=1263_PSO,GEN=6_MEMBER=669_PSO,,
GEN=12_MEMBER=1264_PSO,GEN=1_MEMBER=120_PSO,,
GEN=12_MEMBER=1265_PSO,GEN=5_MEMBER=544_PSO,,
GEN=12_MEMBER=1266_PSO,GEN=5_MEMBER=540_PSO,,
GEN=12_MEMBER=1267_PSO,GEN=10_MEMBER=1060_PSO,,
GEN=12_MEMBER=1268_PSO,GEN=10_MEMBER=1094_PSO,,
GEN=12_MEMBER=1269_PSO,GEN=6_MEMBER=676_PSO,,
GEN=12_MEMBER=1270_PSO,GEN=6_MEMBER=644_PSO,,
GEN=12_MEMBER=1271_PSO,GEN=8_MEMBER=835_PSO,,
GEN=12_MEMBER=1272_PSO,GEN=10_MEMBER=1057_PSO,,
GEN=12_MEMBER=1273_PSO,GEN=9_MEMBER=945_PSO,,
GEN=12_MEMBER=1274_PSO,GEN=10_MEMBER=1002_PSO,,
GEN=12_MEMBER=1275_PSO,GEN=8_MEMBER=857_PSO,,
GEN=12_MEMBER=1276_PSO,GEN=10_MEMBER=1085_PSO,,
GEN=12_MEMBER=1277_PSO,GEN=9_MEMBER=960_PSO,,
GEN=12_MEMBER=1278_PSO,GEN=8_MEMBER=833_PSO,,
GEN=12_MEMBER=1279_PSO,GEN=8_MEMBER=885_PSO,,
GEN=12_MEMBER=1280_PSO,GEN=3_MEMBER=393_PSO,,
GEN=12_MEMBER=1281_PSO,GEN=8_MEMBER=822_PSO,,
GEN=12_MEMBER=1282_PSO,GEN=9_MEMBER=954_PSO,,
GEN=12_MEMBER=1283_PSO,GEN=3_MEMBER=315_PSO,,
GEN=12_MEMBER=1284_PSO,GEN=11_MEMBER=1138_PSO,,
GEN=12_MEMBER=1285_PSO,GEN=6_MEMBER=657_PSO,,
GEN=12_MEMBER=1286_PSO,GEN=10_MEMBER=1011_PSO,,
GEN=12_MEMBER=1287_PSO,GEN=10_MEMBER=1049_PSO,,
GEN=12_MEMBER=1288_PSO,GEN=6_MEMBER=634_PSO,,
GEN=12_MEMBER=1289_PSO,GEN=11_MEMBER=1108_PSO,,
GEN=12_MEMBER=1290_PSO,GEN=10_MEMBER=1051_PSO,,
GEN=12_MEMBER=1291_PSO,GEN=3_MEMBER=380_PSO,,
GEN=12_MEMBER=1292_PSO,GEN=6_MEMBER=639_PSO,,
GEN=12_MEMBER=1293_PSO,GEN=8_MEMBER=882_PSO,,
GEN=12_MEMBER=1294_PSO,GEN=7_MEMBER=764_PSO,,
GEN=12_MEMBER=1295_PSO,GEN=11_MEMBER=1129_PSO,,
GEN=12_MEMBER=1296_PSO,GEN=11_MEMBER=1160_PSO,,
GEN=12_MEMBER=1297_PSO,GEN=7_MEMBER=769_PSO,,
GEN=12_MEMBER=1298_PSO,GEN=10_MEMBER=1007_PSO,,
GEN=12_MEMBER=1299_PSO,GEN=10_MEMBER=1080_PSO,,
GEN=13_MEMBER=1300_PSO,GEN=12_MEMBER=1281_PSO,,
GEN=13_MEMBER=1301_PSO,GEN=12_MEMBER=1285_PSO,,
GEN=13_MEMBER=1302_PSO,GEN=7_MEMBER=772_PSO,,
GEN=13_MEMBER=1303_PSO,GEN=9_MEMBER=989_PSO,,
GEN=13_MEMBER=1304_PSO,GEN=12_MEMBER=1258_PSO,,
GEN=13_MEMBER=1305_PSO,GEN=12_MEMBER=1287_PSO,,
GEN=13_MEMBER=1306_PSO,GEN=12_MEMBER=1223_PSO,,
GEN=13_MEMBER=1307_PSO,GEN=12_MEMBER=1284_PSO,,
GEN=13_MEMBER=1308_PSO,GEN=7_MEMBER=732_PSO,,
GEN=13_MEMBER=1309_PSO,GEN=12_MEMBER=1290_PSO,,
GEN=13_MEMBER=1310_PSO,GEN=1_MEMBER=114_PSO,,
GEN=13_MEMBER=1311_PSO,GEN=12_MEMBER=1240_PSO,,
GEN=13_MEMBER=1312_PSO,GEN=3_MEMBER=352_PSO,,
GEN=13_MEMBER=1313_PSO,GEN=7_MEMBER=723_PSO,,
GEN=13_MEMBER=1314_PSO,GEN=8_MEMBER=812_PSO,,
GEN=13_MEMBER=1315_PSO,GEN=11_MEMBER=1177_PSO,,
GEN=13_MEMBER=1316_PSO,GEN=11_MEMBER=1147_PSO,,
GEN=13_MEMBER=1317_PSO,GEN=10_MEMBER=1006_PSO,,
GEN=13_MEMBER=1318_PSO,GEN=12_MEMBER=1286_PSO,,
GEN=13_MEMBER=1319_PSO,GEN=11_MEMBER=1196_PSO,,
GEN=13_MEMBER=1320_PSO,GEN=12_MEMBER=1233_PSO,,
GEN=13_MEMBER=1321_PSO,GEN=9_MEMBER=940_PSO,,
GEN=13_MEMBER=1322_PSO,GEN=9_MEMBER=905_PSO,,
GEN=13_MEMBER=1323_PSO,GEN=4_MEMBER=450_PSO,,
GEN=13_MEMBER=1324_PSO,GEN=11_MEMBER=1164_PSO,,
GEN=13_MEMBER=1325_PSO,GEN=11_MEMBER=1151_PSO,,
GEN=13_MEMBER=1326_PSO,GEN=5_MEMBER=503_PSO,,
GEN=13_MEMBER=1327_PSO,GEN=12_MEMBER=1226_PSO,,
GEN=13_MEMBER=1328_PSO,GEN=7_MEMBER=749_PSO,,
GEN=13_MEMBER=1329_PSO,GEN=8_MEMBER=861_PSO,,
GEN=13_MEMBER=1330_PSO,GEN=11_MEMBER=1171_PSO,,
GEN=13_MEMBER=1331_PSO,GEN=4_MEMBER=413_PSO,,
GEN=13_MEMBER=1332_PSO,GEN=8_MEMBER=840_PSO,,
GEN=13_MEMBER=1333_PSO,GEN=10_MEMBER=1027_PSO,,
GEN=13_MEMBER=1334_PSO,GEN=11_MEMBER=1158_PSO,,
GEN=13_MEMBER=1335_PSO,GEN=10_MEMBER=1086_PSO,,
GEN=13_MEMBER=1336_PSO,GEN=6_MEMBER=630_PSO,,
GEN=13_MEMBER=1337_PSO,GEN=12_MEMBER=1272_PSO,,
GEN=13_MEMBER=1338_PSO,GEN=11_MEMBER=1140_PSO,,
GEN=13_MEMBER=1339_PSO,GEN=7_MEMBER=724_PSO,,
GEN=13_MEMBER=1340_PSO,GEN=10_MEMBER=1010_PSO,,
GEN=13_MEMBER=1341_PSO,GEN=10_MEMBER=1088_PSO,,
GEN=13_MEMBER=1342_PSO,GEN=7_MEMBER=736_PSO,,
GEN=13_MEMBER=1343_PSO,GEN=12_MEMBER=1249_PSO,,
GEN=13_MEMBER=1344_PSO,GEN=7_MEMBER=726_PSO,,
GEN=13_MEMBER=1345_PSO,GEN=4_MEMBER=408_PSO,,
GEN=13_MEMBER=1346_PSO,GEN=12_MEMBER=1209_PSO,,
GEN=13_MEMBER=1347_PSO,GEN=12_MEMBER=1292_PSO,,
GEN=13_MEMBER=1348_PSO,GEN=10_MEMBER=1076_PSO,,
GEN=13_MEMBER=1349_PSO,GEN=11_MEMBER=1184_PSO,,
GEN=13_MEMBER=1350_PSO,GEN=8_MEMBER=804_PSO,,
GEN=13_MEMBER=1351_PSO,GEN=12_MEMBER=1231_PSO,,
GEN=13_MEMBER=1352_PSO,GEN=11_MEMBER=1120_PSO,,
GEN=13_MEMBER=1353_PSO,GEN=11_MEMBER=1165_PSO,,
GEN=13_MEMBER=1354_PSO,GEN=1_MEMBER=103_PSO,,
GEN=13_MEMBER=1355_PSO,GEN=8_MEMBER=821_PSO,,
GEN=13_MEMBER=1356_PSO,GEN=10_MEMBER=1032_PSO,,
GEN=13_MEMBER=1357_PSO,GEN=11_MEMBER=1101_PSO,,
GEN=13_MEMBER=1358_PSO,GEN=9_MEMBER=953_PSO,,
GEN=13_MEMBER=1359_PSO,GEN=4_MEMBER=421_PSO,,
GEN=13_MEMBER=1360_PSO,GEN=12_MEMBER=1296_PSO,,
GEN=13_MEMBER=1361_PSO,GEN=9_MEMBER=968_PSO,,
GEN=13_MEMBER=1362_PSO,GEN=12_MEMBER=1207_PSO,,
GEN=13_MEMBER=1363_PSO,GEN=4_MEMBER=494_PSO,,
GEN=13_MEMBER=1364_PSO,GEN=8_MEMBER=877_PSO,,
GEN=13_MEMBER=1365_PSO,GEN=11_MEMBER=1178_PSO,,
GEN=13_MEMBER=1366_PSO,GEN=8_MEMBER=846_PSO,,
GEN=13_MEMBER=1367_PSO,GEN=11_MEMBER=1198_PSO,,
GEN=13_MEMBER=1368_PSO,GEN=10_MEMBER=1024_PSO,,
GEN=13_MEMBER=1369_PSO,GEN=1_MEMBER=146_PSO,,
GEN=13_MEMBER=1370_PSO,GEN=12_MEMBER=1262_PSO,,
GEN=13_MEMBER=1371_PSO,GEN=10_MEMBER=1005_PSO,,
GEN=13_MEMBER=1372_PSO,GEN=12_MEMBER=1243_PSO,,
GEN=13_MEMBER=1373_PSO,GEN=11_MEMBER=1141_PSO,,
GEN=13_MEMBER=1374_PSO,GEN=12_MEMBER=1297_PSO,,
GEN=13_MEMBER=1375_PSO,GEN=4_MEMBER=499_PSO,,
GEN=13_MEMBER=1376_PSO,GEN=6_MEMBER=611_PSO,,
GEN=13_MEMBER=1377_PSO,GEN=9_MEMBER=942_PSO,,
GEN=13_MEMBER=1378_PSO,GEN=9_MEMBER=964_PSO,,
GEN=13_MEMBER=1379_PSO,GEN=5_MEMBER=591_PSO,,
GEN=13_MEMBER=1380_PSO,GEN=9_MEMBER=909_PSO,,
GEN=13_MEMBER=1381_PSO,GEN=5_MEMBER=533_PSO,,
GEN=13_MEMBER=1382_PSO,GEN=11_MEMBER=1195_PSO,,
GEN=13_MEMBER=1383_PSO,GEN=12_MEMBER=1237_PSO,,
GEN=13_MEMBER=1384_PSO,GEN=12_MEMBER=1206_PSO,,
GEN=13_MEMBER=1385_PSO,GEN=9_MEMBER=915_PSO,,
GEN=13_MEMBER=1386_PSO,GEN=6_MEMBER=669_PSO,,
GEN=13_MEMBER=1387_PSO,GEN=1_MEMBER=120_PSO,,
GEN=13_MEMBER=1388_PSO,GEN=12_MEMBER=1201_PSO,,
GEN=13_MEMBER=1389_PSO,GEN=12_MEMBER=1232_PSO,,
GEN=13_MEMBER=1390_PSO,GEN=5_MEMBER=544_PSO,,
GEN=13_MEMBER=1391_PSO,GEN=5_MEMBER=540_PSO,,
GEN=13_MEMBER=1392_PSO,GEN=10_MEMBER=1060_PSO,,
GEN=13_MEMBER=1393_PSO,GEN=12_MEMBER=1241_PSO,,
GEN=13_MEMBER=1394_PSO,GEN=10_MEMBER=1094_PSO,,
GEN=13_MEMBER=1395_PSO,GEN=6_MEMBER=676_PSO,,
GEN=13_MEMBER=1396_PSO,GEN=12_MEMBER=1252_PSO,,
GEN=13_MEMBER=1397_PSO,GEN=6_MEMBER=644_PSO,,
GEN=13_MEMBER=1398_PSO,GEN=8_MEMBER=835_PSO,,
GEN=13_MEMBER=1399_PSO,GEN=10_MEMBER=1057_PSO,,
GEN=14_MEMBER=1400_PSO,GEN=13_MEMBER=1373_PSO,,
GEN=14_MEMBER=1401_PSO,GEN=13_MEMBER=1353_PSO,,
GEN=14_MEMBER=1402_PSO,GEN=12_MEMBER=1281_PSO,,
GEN=14_MEMBER=1403_PSO,GEN=12_MEMBER=1285_PSO,,
GEN=14_MEMBER=1404_PSO,GEN=7_MEMBER=772_PSO,,
GEN=14_MEMBER=1405_PSO,GEN=9_MEMBER=989_PSO,,
GEN=14_MEMBER=1406_PSO,GEN=12_MEMBER=1258_PSO,,
GEN=14_MEMBER=1407_PSO,GEN=12_MEMBER=1287_PSO,,
GEN=14_MEMBER=1408_PSO,GEN=12_MEMBER=1223_PSO,,
GEN=14_MEMBER=1409_PSO,GEN=12_MEMBER=1284_PSO,,
GEN=14_MEMBER=1410_PSO,GEN=13_MEMBER=1356_PSO,,
GEN=14_MEMBER=1411_PSO,GEN=13_MEMBER=1307_PSO,,
GEN=14_MEMBER=1412_PSO,GEN=13_MEMBER=1371_PSO,,
GEN=14_MEMBER=1413_PSO,GEN=7_MEMBER=732_PSO,,
GEN=14_MEMBER=1414_PSO,GEN=12_MEMBER=1290_PSO,,
GEN=14_MEMBER=1415_PSO,GEN=13_MEMBER=1317_PSO,,
GEN=14_MEMBER=1416_PSO,GEN=1_MEMBER=114_PSO,,
GEN=14_MEMBER=1417_PSO,GEN=12_MEMBER=1240_PSO,,
GEN=14_MEMBER=1418_PSO,GEN=13_MEMBER=1337_PSO,,
GEN=14_MEMBER=1419_PSO,GEN=3_MEMBER=352_PSO,,
GEN=14_MEMBER=1420_PSO,GEN=7_MEMBER=723_PSO,,
GEN=14_MEMBER=1421_PSO,GEN=8_MEMBER=812_PSO,,
GEN=14_MEMBER=1422_PSO,GEN=11_MEMBER=1177_PSO,,
GEN=14_MEMBER=1423_PSO,GEN=11_MEMBER=1147_PSO,,
GEN=14_MEMBER=1424_PSO,GEN=13_MEMBER=1334_PSO,,
GEN=14_MEMBER=1425_PSO,GEN=10_MEMBER=1006_PSO,,
GEN=14_MEMBER=1426_PSO,GEN=12_MEMBER=1286_PSO,,
GEN=14_MEMBER=1427_PSO,GEN=11_MEMBER=1196_PSO,,
GEN=14_MEMBER=1428_PSO,GEN=12_MEMBER=1233_PSO,,
GEN=14_MEMBER=1429_PSO,GEN=9_MEMBER=940_PSO,,
GEN=14_MEMBER=1430_PSO,GEN=9_MEMBER=905_PSO,,
GEN=14_MEMBER=1431_PSO,GEN=4_MEMBER=450_PSO,,
GEN=14_MEMBER=1432_PSO,GEN=11_MEMBER=1164_PSO,,
GEN=14_MEMBER=1433_PSO,GEN=11_MEMBER=1151_PSO,,
GEN=14_MEMBER=1434_PSO,GEN=5_MEMBER=503_PSO,,
GEN=14_MEMBER=1435_PSO,GEN=12_MEMBER=1226_PSO,,
GEN=14_MEMBER=1436_PSO,GEN=7_MEMBER=749_PSO,,
GEN=14_MEMBER=1437_PSO,GEN=8_MEMBER=861_PSO,,
GEN=14_MEMBER=1438_PSO,GEN=13_MEMBER=1396_PSO,,
GEN=14_MEMBER=1439_PSO,GEN=11_MEMBER=1171_PSO,,
GEN=14_MEMBER=1440_PSO,GEN=4_MEMBER=413_PSO,,
GEN=14_MEMBER=1441_PSO,GEN=8_MEMBER=840_PSO,,
GEN=14_MEMBER=1442_PSO,GEN=13_MEMBER=1392_PSO,,
GEN=14_MEMBER=1443_PSO,GEN=10_MEMBER=1027_PSO,,
GEN=14_MEMBER=1444_PSO,GEN=11_MEMBER=1158_PSO,,
GEN=14_MEMBER=1445_PSO,GEN=10_MEMBER=1086_PSO,,
GEN=14_MEMBER=1446_PSO,GEN=6_MEMBER=630_PSO,,
GEN=14_MEMBER=1447_PSO,GEN=12_MEMBER=1272_PSO,,
GEN=14_MEMBER=1448_PSO,GEN=11_MEMBER=1140_PSO,,
GEN=14_MEMBER=1449_PSO,GEN=7_MEMBER=724_PSO,,
GEN=14_MEMBER=1450_PSO,GEN=10_MEMBER=1010_PSO,,
GEN=14_MEMBER=1451_PSO,GEN=13_MEMBER=1305_PSO,,
GEN=14_MEMBER=1452_PSO,GEN=10_MEMBER=1088_PSO,,
GEN=14_MEMBER=1453_PSO,GEN=7_MEMBER=736_PSO,,
GEN=14_MEMBER=1454_PSO,GEN=12_MEMBER=1249_PSO,,
GEN=14_MEMBER=1455_PSO,GEN=13_MEMBER=1344_PSO,,
GEN=14_MEMBER=1456_PSO,GEN=7_MEMBER=726_PSO,,
GEN=14_MEMBER=1457_PSO,GEN=4_MEMBER=408_PSO,,
GEN=14_MEMBER=1458_PSO,GEN=12_MEMBER=1209_PSO,,
GEN=14_MEMBER=1459_PSO,GEN=12_MEMBER=1292_PSO,,
GEN=14_MEMBER=1460_PSO,GEN=10_MEMBER=1076_PSO,,
GEN=14_MEMBER=1461_PSO,GEN=11_MEMBER=1184_PSO,,
GEN=14_MEMBER=1462_PSO,GEN=8_MEMBER=804_PSO,,
GEN=14_MEMBER=1463_PSO,GEN=12_MEMBER=1231_PSO,,
GEN=14_MEMBER=1464_PSO,GEN=11_MEMBER=1120_PSO,,
GEN=14_MEMBER=1465_PSO,GEN=13_MEMBER=1384_PSO,,
GEN=14_MEMBER=1466_PSO,GEN=11_MEMBER=1165_PSO,,
GEN=14_MEMBER=1467_PSO,GEN=1_MEMBER=103_PSO,,
GEN=14_MEMBER=1468_PSO,GEN=8_MEMBER=821_PSO,,
GEN=14_MEMBER=1469_PSO,GEN=10_MEMBER=1032_PSO,,
GEN=14_MEMBER=1470_PSO,GEN=11_MEMBER=1101_PSO,,
GEN=14_MEMBER=1471_PSO,GEN=9_MEMBER=953_PSO,,
GEN=14_MEMBER=1472_PSO,GEN=4_MEMBER=421_PSO,,
GEN=14_MEMBER=1473_PSO,GEN=12_MEMBER=1296_PSO,,
GEN=14_MEMBER=1474_PSO,GEN=9_MEMBER=968_PSO,,
GEN=14_MEMBER=1475_PSO,GEN=13_MEMBER=1339_PSO,,
GEN=14_MEMBER=1476_PSO,GEN=12_MEMBER=1207_PSO,,
GEN=14_MEMBER=1477_PSO,GEN=4_MEMBER=494_PSO,,
GEN=14_MEMBER=1478_PSO,GEN=13_MEMBER=1300_PSO,,
GEN=14_MEMBER=1479_PSO,GEN=8_MEMBER=877_PSO,,
GEN=14_MEMBER=1480_PSO,GEN=11_MEMBER=1178_PSO,,
GEN=14_MEMBER=1481_PSO,GEN=8_MEMBER=846_PSO,,
GEN=14_MEMBER=1482_PSO,GEN=13_MEMBER=1327_PSO,,
GEN=14_MEMBER=1483_PSO,GEN=11_MEMBER=1198_PSO,,
GEN=14_MEMBER=1484_PSO,GEN=10_MEMBER=1024_PSO,,
GEN=14_MEMBER=1485_PSO,GEN=1_MEMBER=146_PSO,,
GEN=14_MEMBER=1486_PSO,GEN=13_MEMBER=1318_PSO,,
GEN=14_MEMBER=1487_PSO,GEN=12_MEMBER=1262_PSO,,
GEN=14_MEMBER=1488_PSO,GEN=10_MEMBER=1005_PSO,,
GEN=14_MEMBER=1489_PSO,GEN=12_MEMBER=1243_PSO,,
GEN=14_MEMBER=1490_PSO,GEN=11_MEMBER=1141_PSO,,
GEN=14_MEMBER=1491_PSO,GEN=12_MEMBER=1297_PSO,,
GEN=14_MEMBER=1492_PSO,GEN=4_MEMBER=499_PSO,,
GEN=14_MEMBER=1493_PSO,GEN=6_MEMBER=611_PSO,,
GEN=14_MEMBER=1494_PSO,GEN=13_MEMBER=1311_PSO,,
GEN=14_MEMBER=1495_PSO,GEN=9_MEMBER=942_PSO,,
GEN=14_MEMBER=1496_PSO,GEN=9_MEMBER=964_PSO,,
GEN=14_MEMBER=1497_PSO,GEN=5_MEMBER=591_PSO,,
GEN=14_MEMBER=1498_PSO,GEN=9_MEMBER=909_PSO,,
GEN=14_MEMBER=1499_PSO,GEN=5_MEMBER=533_PSO,,
GEN=15_MEMBER=1500_PSO,GEN=13_MEMBER=1373_PSO,,
GEN=15_MEMBER=1501_PSO,GEN=13_MEMBER=1353_PSO,,
GEN=15_MEMBER=1502_PSO,GEN=14_MEMBER=1466_PSO,,
GEN=15_MEMBER=1503_PSO,GEN=12_MEMBER=1281_PSO,,
GEN=15_MEMBER=1504_PSO,GEN=14_MEMBER=1488_PSO,,
GEN=15_MEMBER=1505_PSO,GEN=14_MEMBER=1462_PSO,,
GEN=15_MEMBER=1506_PSO,GEN=14_MEMBER=1409_PSO,,
GEN=15_MEMBER=1507_PSO,GEN=12_MEMBER=1285_PSO,,
GEN=15_MEMBER=1508_PSO,GEN=7_MEMBER=772_PSO,,
GEN=15_MEMBER=1509_PSO,GEN=9_MEMBER=989_PSO,,
GEN=15_MEMBER=1510_PSO,GEN=12_MEMBER=1258_PSO,,
GEN=15_MEMBER=1511_PSO,GEN=14_MEMBER=1441_PSO,,
GEN=15_MEMBER=1512_PSO,GEN=14_MEMBER=1470_PSO,,
GEN=15_MEMBER=1513_PSO,GEN=12_MEMBER=1287_PSO,,
GEN=15_MEMBER=1514_PSO,GEN=12_MEMBER=1223_PSO,,
GEN=15_MEMBER=1515_PSO,GEN=14_MEMBER=1429_PSO,,
GEN=15_MEMBER=1516_PSO,GEN=12_MEMBER=1284_PSO,,
GEN=15_MEMBER=1517_PSO,GEN=13_MEMBER=1356_PSO,,
GEN=15_MEMBER=1518_PSO,GEN=13_MEMBER=1307_PSO,,
GEN=15_MEMBER=1519_PSO,GEN=14_MEMBER=1469_PSO,,
GEN=15_MEMBER=1520_PSO,GEN=14_MEMBER=1420_PSO,,
GEN=15_MEMBER=1521_PSO,GEN=13_MEMBER=1371_PSO,,
GEN=15_MEMBER=1522_PSO,GEN=7_MEMBER=732_PSO,,
GEN=15_MEMBER=1523_PSO,GEN=12_MEMBER=1290_PSO,,
GEN=15_MEMBER=1524_PSO,GEN=14_MEMBER=1410_PSO,,
GEN=15_MEMBER=1525_PSO,GEN=13_MEMBER=1317_PSO,,
GEN=15_MEMBER=1526_PSO,GEN=1_MEMBER=114_PSO,,
GEN=15_MEMBER=1527_PSO,GEN=12_MEMBER=1240_PSO,,
GEN=15_MEMBER=1528_PSO,GEN=14_MEMBER=1490_PSO,,
GEN=15_MEMBER=1529_PSO,GEN=13_MEMBER=1337_PSO,,
GEN=15_MEMBER=1530_PSO,GEN=3_MEMBER=352_PSO,,
GEN=15_MEMBER=1531_PSO,GEN=7_MEMBER=723_PSO,,
GEN=15_MEMBER=1532_PSO,GEN=8_MEMBER=812_PSO,,
GEN=15_MEMBER=1533_PSO,GEN=11_MEMBER=1177_PSO,,
GEN=15_MEMBER=1534_PSO,GEN=11_MEMBER=1147_PSO,,
GEN=15_MEMBER=1535_PSO,GEN=13_MEMBER=1334_PSO,,
GEN=15_MEMBER=1536_PSO,GEN=14_MEMBER=1402_PSO,,
GEN=15_MEMBER=1537_PSO,GEN=10_MEMBER=1006_PSO,,
GEN=15_MEMBER=1538_PSO,GEN=12_MEMBER=1286_PSO,,
GEN=15_MEMBER=1539_PSO,GEN=11_MEMBER=1196_PSO,,
GEN=15_MEMBER=1540_PSO,GEN=12_MEMBER=1233_PSO,,
GEN=15_MEMBER=1541_PSO,GEN=14_MEMBER=1413_PSO,,
GEN=15_MEMBER=1542_PSO,GEN=9_MEMBER=940_PSO,,
GEN=15_MEMBER=1543_PSO,GEN=9_MEMBER=905_PSO,,
GEN=15_MEMBER=1544_PSO,GEN=4_MEMBER=450_PSO,,
GEN=15_MEMBER=1545_PSO,GEN=11_MEMBER=1164_PSO,,
GEN=15_MEMBER=1546_PSO,GEN=11_MEMBER=1151_PSO,,
GEN=15_MEMBER=1547_PSO,GEN=5_MEMBER=503_PSO,,
GEN=15_MEMBER=1548_PSO,GEN=12_MEMBER=1226_PSO,,
GEN=15_MEMBER=1549_PSO,GEN=7_MEMBER=749_PSO,,
GEN=15_MEMBER=1550_PSO,GEN=8_MEMBER=861_PSO,,
GEN=15_MEMBER=1551_PSO,GEN=14_MEMBER=1407_PSO,,
GEN=15_MEMBER=1552_PSO,GEN=13_MEMBER=1396_PSO,,
GEN=15_MEMBER=1553_PSO,GEN=11_MEMBER=1171_PSO,,
GEN=15_MEMBER=1554_PSO,GEN=14_MEMBER=1423_PSO,,
GEN=15_MEMBER=1555_PSO,GEN=4_MEMBER=413_PSO,,
GEN=15_MEMBER=1556_PSO,GEN=8_MEMBER=840_PSO,,
GEN=15_MEMBER=1557_PSO,GEN=13_MEMBER=1392_PSO,,
GEN=15_MEMBER=1558_PSO,GEN=14_MEMBER=1401_PSO,,
GEN=15_MEMBER=1559_PSO,GEN=14_MEMBER=1400_PSO,,
GEN=15_MEMBER=1560_PSO,GEN=14_MEMBER=1438_PSO,,
GEN=15_MEMBER=1561_PSO,GEN=14_MEMBER=1455_PSO,,
GEN=15_MEMBER=1562_PSO,GEN=10_MEMBER=1027_PSO,,
GEN=15_MEMBER=1563_PSO,GEN=11_MEMBER=1158_PSO,,
GEN=15_MEMBER=1564_PSO,GEN=10_MEMBER=1086_PSO,,
GEN=15_MEMBER=1565_PSO,GEN=6_MEMBER=630_PSO,,
GEN=15_MEMBER=1566_PSO,GEN=12_MEMBER=1272_PSO,,
GEN=15_MEMBER=1567_PSO,GEN=11_MEMBER=1140_PSO,,
GEN=15_MEMBER=1568_PSO,GEN=14_MEMBER=1403_PSO,,
GEN=15_MEMBER=1569_PSO,GEN=7_MEMBER=724_PSO,,
