generation,member,obj,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
20,gen=20_member=2066_pso,0.0139438,130,-999,11515.5,11515.5,1,-999
20,gen=20_member=2067_pso,0.0976183,162,-999,6859.49,6859.49,1,-999
20,gen=20_member=2068_pso,0.0114114,117,-999,13114.5,13114.5,1,-999
20,gen=20_member=2069_pso,0.00014452,8,-999,19872.5,19872.5,1,-999
20,gen=20_member=2070_pso,0.255774,179,-999,3969.48,3969.48,1,-999
20,gen=20_member=2071_pso,0.0495925,156,-999,7810.49,7810.49,1,-999
20,gen=20_member=2072_pso,5.54979,200,-999,0.139938,0.139938,1,-999
20,gen=20_member=2073_pso,0.00128011,38,-999,19197.5,19197.5,1,-999
20,gen=20_member=2074_pso,0.051335,158,-999,7497.49,7497.49,1,-999
20,gen=20_member=2075_pso,0.043991,153,-999,8272.5,8272.5,1,-999
20,gen=20_member=2076_pso,5.49374,199,-999,199.141,199.141,1,-999
20,gen=20_member=2077_pso,0.00194157,44,-999,18954.5,18954.5,1,-999
20,gen=20_member=2078_pso,0.0713302,159,-999,7339.49,7339.49,1,-999
20,gen=20_member=2079_pso,0.210721,176,-999,4500.48,4500.48,1,-999
20,gen=20_member=2080_pso,0.00853355,102,-999,14749.5,14749.5,1,-999
20,gen=20_member=2081_pso,0.000739387,23,-999,19647.5,19647.5,1,-999
20,gen=20_member=2082_pso,0.00316724,60,-999,18130.5,18130.5,1,-999
20,gen=20_member=2083_pso,2.09522,195,-999,985.268,985.268,1,-999
20,gen=20_member=2084_pso,0.109165,163,-999,6697.49,6697.49,1,-999
20,gen=20_member=2085_pso,0.403747,186,-999,2695.46,2695.46,1,-999
20,gen=20_member=2086_pso,0.441599,188,-999,2322.45,2322.45,1,-999
20,gen=20_member=2087_pso,4.71379,198,-999,397.158,397.158,1,-999
20,gen=20_member=2088_pso,0.111974,165,-999,6370.49,6370.49,1,-999
20,gen=20_member=2089_pso,0.0495057,155,-999,7965.49,7965.49,1,-999
20,gen=20_member=2090_pso,0.359521,183,-999,3247.47,3247.47,1,-999
20,gen=20_member=2091_pso,0.19689,173,-999,5022.48,5022.48,1,-999
20,gen=20_member=2092_pso,0.426045,187,-999,2509.45,2509.45,1,-999
20,gen=20_member=2093_pso,0.000609855,22,-999,19669.5,19669.5,1,-999
20,gen=20_member=2094_pso,0.0512604,157,-999,7654.49,7654.49,1,-999
20,gen=20_member=2095_pso,0.0290521,145,-999,9460.5,9460.5,1,-999
20,gen=20_member=2096_pso,3.58346,197,-999,594.193,594.193,1,-999
20,gen=20_member=2097_pso,0.0224041,140,-999,10170.5,10170.5,1,-999
20,gen=20_member=2098_pso,0.0323035,148,-999,9022.5,9022.5,1,-999
20,gen=20_member=2099_pso,0.0424131,152,-999,8424.5,8424.5,1,-999
20,gen=17_member=1790_pso,2.1836e-05,1,-999,19900.5,19900.5,1,-999
20,gen=19_member=1917_pso,4.31004e-05,2,-999,19899.5,19899.5,1,-999
20,gen=19_member=1905_pso,5.87071e-05,3,-999,19897.5,19897.5,1,-999
20,gen=17_member=1733_pso,6.3265e-05,4,-999,19894.5,19894.5,1,-999
20,gen=19_member=1968_pso,7.20557e-05,5,-999,19890.5,19890.5,1,-999
20,gen=19_member=1934_pso,0.000142801,7,-999,19879.5,19879.5,1,-999
20,gen=18_member=1884_pso,0.000298295,10,-999,19855.5,19855.5,1,-999
20,gen=18_member=1881_pso,0.000319441,11,-999,19845.5,19845.5,1,-999
20,gen=19_member=1957_pso,0.00036428,12,-999,19834.5,19834.5,1,-999
20,gen=16_member=1620_pso,0.000369474,13,-999,19822.5,19822.5,1,-999
20,gen=16_member=1678_pso,0.000390274,14,-999,19809.5,19809.5,1,-999
20,gen=19_member=1997_pso,0.000395857,15,-999,19795.5,19795.5,1,-999
20,gen=19_member=1969_pso,0.000403541,16,-999,19780.5,19780.5,1,-999
20,gen=13_member=1373_pso,0.000426779,17,-999,19764.5,19764.5,1,-999
20,gen=19_member=1919_pso,0.000448138,18,-999,19747.5,19747.5,1,-999
20,gen=19_member=1901_pso,0.000580138,20,-999,19710.5,19710.5,1,-999
20,gen=19_member=1956_pso,0.000590872,21,-999,19690.5,19690.5,1,-999
20,gen=18_member=1801_pso,0.000763962,24,-999,19624.5,19624.5,1,-999
20,gen=13_member=1353_pso,0.000821212,25,-999,19600.5,19600.5,1,-999
20,gen=18_member=1873_pso,0.000952307,26,-999,19575.5,19575.5,1,-999
20,gen=18_member=1894_pso,0.000987164,27,-999,19549.5,19549.5,1,-999
20,gen=19_member=1955_pso,0.00105125,28,-999,19522.5,19522.5,1,-999
20,gen=18_member=1818_pso,0.00113477,29,-999,19494.5,19494.5,1,-999
20,gen=19_member=1922_pso,0.00113647,30,-999,19465.5,19465.5,1,-999
20,gen=19_member=1932_pso,0.00114575,31,-999,19435.5,19435.5,1,-999
20,gen=19_member=1953_pso,0.00115498,32,-999,19404.5,19404.5,1,-999
20,gen=17_member=1736_pso,0.00119094,33,-999,19372.5,19372.5,1,-999
20,gen=16_member=1699_pso,0.00121681,34,-999,19339.5,19339.5,1,-999
20,gen=14_member=1466_pso,0.00125158,35,-999,19305.5,19305.5,1,-999
20,gen=12_member=1281_pso,0.00127376,36,-999,19270.5,19270.5,1,-999
20,gen=19_member=1981_pso,0.00127986,37,-999,19234.5,19234.5,1,-999
20,gen=14_member=1488_pso,0.00147179,39,-999,19159.5,19159.5,1,-999
20,gen=17_member=1700_pso,0.00154689,41,-999,19080.5,19080.5,1,-999
20,gen=14_member=1462_pso,0.00156306,42,-999,19039.5,19039.5,1,-999
20,gen=18_member=1803_pso,0.0019204,43,-999,18997.5,18997.5,1,-999
20,gen=19_member=1902_pso,0.00204677,45,-999,18910.5,18910.5,1,-999
20,gen=19_member=1978_pso,0.00222954,48,-999,18772.5,18772.5,1,-999
20,gen=16_member=1658_pso,0.002251,49,-999,18724.5,18724.5,1,-999
20,gen=19_member=1985_pso,0.00245237,51,-999,18625.5,18625.5,1,-999
20,gen=17_member=1707_pso,0.0028065,52,-999,18574.5,18574.5,1,-999
20,gen=17_member=1703_pso,0.00289238,53,-999,18522.5,18522.5,1,-999
20,gen=19_member=1979_pso,0.00294326,54,-999,18469.5,18469.5,1,-999
20,gen=18_member=1828_pso,0.00310448,56,-999,18360.5,18360.5,1,-999
20,gen=16_member=1624_pso,0.00314285,58,-999,18247.5,18247.5,1,-999
20,gen=19_member=1909_pso,0.00314931,59,-999,18189.5,18189.5,1,-999
20,gen=16_member=1616_pso,0.00325035,62,-999,18009.5,18009.5,1,-999
20,gen=15_member=1513_pso,0.00328155,63,-999,17947.5,17947.5,1,-999
20,gen=17_member=1778_pso,0.00346896,65,-999,17820.5,17820.5,1,-999
20,gen=16_member=1641_pso,0.00411317,66,-999,17755.5,17755.5,1,-999
20,gen=17_member=1761_pso,0.00471961,69,-999,17554.5,17554.5,1,-999
20,gen=14_member=1409_pso,0.00473254,70,-999,17485.5,17485.5,1,-999
20,gen=18_member=1804_pso,0.00474981,71,-999,17415.5,17415.5,1,-999
20,gen=17_member=1738_pso,0.00482473,73,-999,17272.5,17272.5,1,-999
20,gen=19_member=1942_pso,0.00488617,74,-999,17199.5,17199.5,1,-999
20,gen=12_member=1285_pso,0.00512154,75,-999,17125.5,17125.5,1,-999
20,gen=15_member=1524_pso,0.00512723,76,-999,17050.5,17050.5,1,-999
20,gen=18_member=1858_pso,0.00512846,77,-999,16974.5,16974.5,1,-999
20,gen=17_member=1750_pso,0.0051371,78,-999,16897.5,16897.5,1,-999
20,gen=19_member=1931_pso,0.00564156,81,-999,16660.5,16660.5,1,-999
20,gen=18_member=1815_pso,0.00565329,82,-999,16579.5,16579.5,1,-999
20,gen=17_member=1716_pso,0.0057435,83,-999,16497.5,16497.5,1,-999
20,gen=19_member=1977_pso,0.00621244,84,-999,16414.5,16414.5,1,-999
20,gen=7_member=772_pso,0.00629133,85,-999,16330.5,16330.5,1,-999
20,gen=16_member=1668_pso,0.00635387,86,-999,16245.5,16245.5,1,-999
20,gen=18_member=1817_pso,0.0063926,87,-999,16159.5,16159.5,1,-999
20,gen=9_member=989_pso,0.00640127,88,-999,16072.5,16072.5,1,-999
20,gen=19_member=1911_pso,0.0067374,90,-999,15895.5,15895.5,1,-999
20,gen=18_member=1876_pso,0.00687478,91,-999,15805.5,15805.5,1,-999
20,gen=15_member=1558_pso,0.00687563,92,-999,15714.5,15714.5,1,-999
20,gen=18_member=1838_pso,0.00698761,93,-999,15622.5,15622.5,1,-999
20,gen=16_member=1691_pso,0.00742482,94,-999,15529.5,15529.5,1,-999
20,gen=15_member=1592_pso,0.00743347,95,-999,15435.5,15435.5,1,-999
20,gen=12_member=1258_pso,0.00758467,96,-999,15340.5,15340.5,1,-999
20,gen=18_member=1802_pso,0.00760045,97,-999,15244.5,15244.5,1,-999
20,gen=18_member=1882_pso,0.00773445,98,-999,15147.5,15147.5,1,-999
20,gen=16_member=1615_pso,0.00852647,101,-999,14850.5,14850.5,1,-999
20,gen=14_member=1441_pso,0.00856876,103,-999,14647.5,14647.5,1,-999
20,gen=17_member=1720_pso,0.00876393,105,-999,14440.5,14440.5,1,-999
20,gen=18_member=1832_pso,0.00890209,106,-999,14335.5,14335.5,1,-999
20,gen=19_member=1904_pso,0.00935181,109,-999,14014.5,14014.5,1,-999
20,gen=17_member=1754_pso,0.00980822,110,-999,13905.5,13905.5,1,-999
20,gen=18_member=1867_pso,0.0103106,111,-999,13795.5,13795.5,1,-999
20,gen=18_member=1848_pso,0.0105329,112,-999,13684.5,13684.5,1,-999
20,gen=16_member=1650_pso,0.0107407,113,-999,13572.5,13572.5,1,-999
20,gen=14_member=1470_pso,0.0109463,114,-999,13459.5,13459.5,1,-999
20,gen=12_member=1287_pso,0.0111781,115,-999,13345.5,13345.5,1,-999
20,gen=15_member=1599_pso,0.0113308,116,-999,13230.5,13230.5,1,-999
20,gen=12_member=1223_pso,0.0117107,118,-999,12997.5,12997.5,1,-999
20,gen=17_member=1728_pso,0.0117788,119,-999,12879.5,12879.5,1,-999
20,gen=17_member=1763_pso,0.0118907,120,-999,12760.5,12760.5,1,-999
20,gen=14_member=1429_pso,0.0122711,122,-999,12519.5,12519.5,1,-999
20,gen=12_member=1284_pso,0.0124042,123,-999,12397.5,12397.5,1,-999
20,gen=16_member=1612_pso,0.0132083,124,-999,12274.5,12274.5,1,-999
20,gen=17_member=1704_pso,0.0132736,125,-999,12150.5,12150.5,1,-999
20,gen=19_member=1993_pso,0.0136117,126,-999,12025.5,12025.5,1,-999
20,gen=16_member=1648_pso,0.0138917,127,-999,11899.5,11899.5,1,-999
20,gen=18_member=1822_pso,0.0139136,129,-999,11644.5,11644.5,1,-999
20,gen=15_member=1521_pso,0.0139998,131,-999,11385.5,11385.5,1,-999
20,gen=19_member=1910_pso,0.0145597,132,-999,11254.5,11254.5,1,-999
20,gen=17_member=1752_pso,0.014591,133,-999,11122.5,11122.5,1,-999
21,gen=21_member=2100_pso,0.0268681,150,-999,8725.5,8725.5,1,-999
21,gen=21_member=2101_pso,0.00631487,112,-999,13684.5,13684.5,1,-999
21,gen=21_member=2102_pso,0.00040015,24,-999,19624.5,19624.5,1,-999
21,gen=21_member=2103_pso,0.00771786,130,-999,11515.5,11515.5,1,-999
21,gen=21_member=2104_pso,0.000279772,15,-999,19795.5,19795.5,1,-999
21,gen=21_member=2105_pso,0.00240281,69,-999,17554.5,17554.5,1,-999
21,gen=21_member=2106_pso,0.00484008,97,-999,15244.5,15244.5,1,-999
21,gen=21_member=2107_pso,0.0439998,159,-999,7339.5,7339.5,1,-999
21,gen=21_member=2108_pso,0.0751963,172,-999,5194.49,5194.49,1,-999
21,gen=21_member=2109_pso,0.000767739,36,-999,19270.5,19270.5,1,-999
21,gen=21_member=2110_pso,0.00548299,105,-999,14440.5,14440.5,1,-999
21,gen=21_member=2111_pso,0.0486021,161,-999,7020.5,7020.5,1,-999
21,gen=21_member=2112_pso,0.0117665,137,-999,10584.5,10584.5,1,-999
21,gen=21_member=2113_pso,0.0144981,139,-999,10309.5,10309.5,1,-999
21,gen=21_member=2114_pso,0.0291161,153,-999,8272.5,8272.5,1,-999
21,gen=21_member=2115_pso,0.00627563,110,-999,13905.5,13905.5,1,-999
21,gen=21_member=2116_pso,0.105251,177,-999,4324.49,4324.49,1,-999
21,gen=21_member=2117_pso,0.00207993,62,-999,18009.5,18009.5,1,-999
21,gen=21_member=2118_pso,0.207054,185,-999,2880.48,2880.48,1,-999
21,gen=21_member=2119_pso,0.0554129,165,-999,6370.5,6370.5,1,-999
21,gen=21_member=2120_pso,0.05037,163,-999,6697.5,6697.5,1,-999
21,gen=21_member=2121_pso,0.0638179,168,-999,5872.5,5872.5,1,-999
21,gen=21_member=2122_pso,9.61231e-05,10,-999,19855.5,19855.5,1,-999
21,gen=21_member=2123_pso,0.126488,179,-999,3969.48,3969.48,1,-999
21,gen=21_member=2124_pso,0.00765943,129,-999,11644.5,11644.5,1,-999
21,gen=21_member=2125_pso,0.00290482,74,-999,17199.5,17199.5,1,-999
21,gen=21_member=2126_pso,0.0228307,145,-999,9460.5,9460.5,1,-999
21,gen=21_member=2127_pso,0.0386957,155,-999,7965.5,7965.5,1,-999
21,gen=21_member=2128_pso,0.27834,187,-999,2509.46,2509.46,1,-999
21,gen=21_member=2129_pso,0.0012139,46,-999,18865.5,18865.5,1,-999
21,gen=21_member=2130_pso,0.0719287,170,-999,5535.49,5535.49,1,-999
21,gen=21_member=2131_pso,0.00742247,123,-999,12397.5,12397.5,1,-999
21,gen=21_member=2132_pso,0.0494944,162,-999,6859.5,6859.5,1,-999
21,gen=21_member=2133_pso,0.11237,178,-999,4147.49,4147.49,1,-999
21,gen=21_member=2134_pso,0.197486,183,-999,3247.48,3247.48,1,-999
21,gen=21_member=2135_pso,0.0193932,142,-999,9889.5,9889.5,1,-999
21,gen=21_member=2136_pso,0.0220963,144,-999,9604.5,9604.5,1,-999
21,gen=21_member=2137_pso,0.331696,191,-999,1755.46,1755.46,1,-999
21,gen=21_member=2138_pso,1.60258,199,-999,199.295,199.295,1,-999
21,gen=21_member=2139_pso,0.00986634,135,-999,10855.5,10855.5,1,-999
21,gen=21_member=2140_pso,0.0404624,157,-999,7654.5,7654.5,1,-999
21,gen=21_member=2141_pso,0.0984452,175,-999,4675.49,4675.49,1,-999
21,gen=21_member=2142_pso,0.000730716,33,-999,19372.5,19372.5,1,-999
21,gen=21_member=2143_pso,0.00689647,121,-999,12640.5,12640.5,1,-999
21,gen=21_member=2144_pso,0.00221265,65,-999,17820.5,17820.5,1,-999
21,gen=21_member=2145_pso,0.023429,147,-999,9169.5,9169.5,1,-999
21,gen=21_member=2146_pso,0.0123117,138,-999,10447.5,10447.5,1,-999
21,gen=21_member=2147_pso,0.0431332,158,-999,7497.5,7497.5,1,-999
21,gen=21_member=2148_pso,0.0298868,154,-999,8119.5,8119.5,1,-999
21,gen=21_member=2149_pso,0.0280099,151,-999,8575.5,8575.5,1,-999
21,gen=21_member=2150_pso,0.0199853,143,-999,9747.5,9747.5,1,-999
21,gen=21_member=2151_pso,0.45524,194,-999,1179.44,1179.44,1,-999
21,gen=21_member=2152_pso,0.000336968,18,-999,19747.5,19747.5,1,-999
21,gen=21_member=2153_pso,0.197681,184,-999,3064.48,3064.48,1,-999
21,gen=21_member=2154_pso,0.00131054,52,-999,18574.5,18574.5,1,-999
21,gen=21_member=2155_pso,0.209839,186,-999,2695.47,2695.47,1,-999
21,gen=21_member=2156_pso,0.00382664,88,-999,16072.5,16072.5,1,-999
21,gen=21_member=2157_pso,0.286069,188,-999,2322.46,2322.46,1,-999
21,gen=21_member=2158_pso,0.00299936,76,-999,17050.5,17050.5,1,-999
21,gen=21_member=2159_pso,0.0628875,167,-999,6039.5,6039.5,1,-999
21,gen=21_member=2160_pso,0.00131807,53,-999,18522.5,18522.5,1,-999
21,gen=21_member=2161_pso,0.416003,192,-999,1564.45,1564.45,1,-999
21,gen=21_member=2162_pso,0.461238,195,-999,985.438,985.438,1,-999
21,gen=21_member=2163_pso,0.177471,182,-999,3429.48,3429.48,1,-999
21,gen=21_member=2164_pso,0.0454692,160,-999,7180.5,7180.5,1,-999
21,gen=21_member=2165_pso,5.67722e-07,1,-999,19900.5,19900.5,1,-999
21,gen=21_member=2166_pso,4.49504e-05,4,-999,19894.5,19894.5,1,-999
21,gen=21_member=2167_pso,0.000462222,28,-999,19522.5,19522.5,1,-999
21,gen=21_member=2168_pso,0.306898,190,-999,1945.46,1945.46,1,-999
21,gen=21_member=2169_pso,0.426574,193,-999,1372.44,1372.44,1,-999
21,gen=21_member=2170_pso,0.00033707,19,-999,19729.5,19729.5,1,-999
21,gen=21_member=2171_pso,0.0565009,166,-999,6205.5,6205.5,1,-999
21,gen=21_member=2172_pso,0.0904389,174,-999,4849.49,4849.49,1,-999
21,gen=21_member=2173_pso,0.0162177,140,-999,10170.5,10170.5,1,-999
21,gen=21_member=2174_pso,0.0821137,173,-999,5022.49,5022.49,1,-999
21,gen=21_member=2175_pso,0.286312,189,-999,2134.46,2134.46,1,-999
21,gen=21_member=2176_pso,0.956917,198,-999,397.364,397.364,1,-999
21,gen=21_member=2177_pso,0.0402286,156,-999,7810.5,7810.5,1,-999
21,gen=21_member=2178_pso,0.00800495,133,-999,11122.5,11122.5,1,-999
21,gen=21_member=2179_pso,0.0748453,171,-999,5365.49,5365.49,1,-999
21,gen=21_member=2180_pso,0.010596,136,-999,10720.5,10720.5,1,-999
21,gen=21_member=2181_pso,5.35719e-05,5,-999,19890.5,19890.5,1,-999
21,gen=21_member=2182_pso,0.0236947,148,-999,9022.5,9022.5,1,-999
21,gen=21_member=2183_pso,0.0280448,152,-999,8424.5,8424.5,1,-999
21,gen=21_member=2184_pso,0.860973,197,-999,594.375,594.375,1,-999
21,gen=21_member=2185_pso,0.509113,196,-999,790.429,790.429,1,-999
21,gen=21_member=2186_pso,0.00754755,126,-999,12025.5,12025.5,1,-999
21,gen=21_member=2187_pso,0.00645005,116,-999,13230.5,13230.5,1,-999
21,gen=21_member=2188_pso,6.4357e-05,8,-999,19872.5,19872.5,1,-999
21,gen=21_member=2189_pso,0.10186,176,-999,4500.49,4500.49,1,-999
21,gen=21_member=2190_pso,0.150579,180,-999,3790.48,3790.48,1,-999
21,gen=21_member=2191_pso,0.0246332,149,-999,8874.5,8874.5,1,-999
21,gen=21_member=2192_pso,0.00145099,54,-999,18469.5,18469.5,1,-999
21,gen=21_member=2193_pso,0.0660153,169,-999,5704.49,5704.49,1,-999
21,gen=21_member=2194_pso,0.0511624,164,-999,6534.5,6534.5,1,-999
21,gen=21_member=2195_pso,5.11444,200,-999,0.144831,0.144831,1,-999
21,gen=21_member=2196_pso,0.00242105,70,-999,17485.5,17485.5,1,-999
21,gen=21_member=2197_pso,0.177251,181,-999,3610.48,3610.48,1,-999
21,gen=21_member=2198_pso,0.0166702,141,-999,10030.5,10030.5,1,-999
21,gen=21_member=2199_pso,0.0231441,146,-999,9315.5,9315.5,1,-999
21,gen=17_member=1790_pso,2.1836e-05,2,-999,19899.5,19899.5,1,-999
21,gen=19_member=1917_pso,4.31004e-05,3,-999,19897.5,19897.5,1,-999
21,gen=19_member=1905_pso,5.87071e-05,6,-999,19885.5,19885.5,1,-999
21,gen=17_member=1733_pso,6.3265e-05,7,-999,19879.5,19879.5,1,-999
21,gen=19_member=1968_pso,7.20557e-05,9,-999,19864.5,19864.5,1,-999
21,gen=20_member=2028_pso,0.000139142,11,-999,19845.5,19845.5,1,-999
21,gen=19_member=1934_pso,0.000142801,12,-999,19834.5,19834.5,1,-999
21,gen=20_member=2069_pso,0.00014452,13,-999,19822.5,19822.5,1,-999
21,gen=20_member=2040_pso,0.000216929,14,-999,19809.5,19809.5,1,-999
21,gen=18_member=1884_pso,0.000298295,16,-999,19780.5,19780.5,1,-999
21,gen=18_member=1881_pso,0.000319441,17,-999,19764.5,19764.5,1,-999
21,gen=19_member=1957_pso,0.00036428,20,-999,19710.5,19710.5,1,-999
21,gen=16_member=1620_pso,0.000369474,21,-999,19690.5,19690.5,1,-999
21,gen=16_member=1678_pso,0.000390274,22,-999,19669.5,19669.5,1,-999
21,gen=19_member=1997_pso,0.000395857,23,-999,19647.5,19647.5,1,-999
21,gen=19_member=1969_pso,0.000403541,25,-999,19600.5,19600.5,1,-999
21,gen=13_member=1373_pso,0.000426779,26,-999,19575.5,19575.5,1,-999
21,gen=19_member=1919_pso,0.000448138,27,-999,19549.5,19549.5,1,-999
21,gen=20_member=2046_pso,0.000562174,29,-999,19494.5,19494.5,1,-999
21,gen=19_member=1901_pso,0.000580138,30,-999,19465.5,19465.5,1,-999
21,gen=19_member=1956_pso,0.000590872,31,-999,19435.5,19435.5,1,-999
21,gen=20_member=2093_pso,0.000609855,32,-999,19404.5,19404.5,1,-999
21,gen=20_member=2081_pso,0.000739387,34,-999,19339.5,19339.5,1,-999
21,gen=18_member=1801_pso,0.000763962,35,-999,19305.5,19305.5,1,-999
21,gen=13_member=1353_pso,0.000821212,37,-999,19234.5,19234.5,1,-999
21,gen=18_member=1873_pso,0.000952307,38,-999,19197.5,19197.5,1,-999
21,gen=18_member=1894_pso,0.000987164,39,-999,19159.5,19159.5,1,-999
21,gen=19_member=1955_pso,0.00105125,40,-999,19120.5,19120.5,1,-999
21,gen=18_member=1818_pso,0.00113477,41,-999,19080.5,19080.5,1,-999
21,gen=19_member=1922_pso,0.00113647,42,-999,19039.5,19039.5,1,-999
21,gen=19_member=1932_pso,0.00114575,43,-999,18997.5,18997.5,1,-999
21,gen=19_member=1953_pso,0.00115498,44,-999,18954.5,18954.5,1,-999
21,gen=17_member=1736_pso,0.00119094,45,-999,18910.5,18910.5,1,-999
21,gen=16_member=1699_pso,0.00121681,47,-999,18819.5,18819.5,1,-999
21,gen=14_member=1466_pso,0.00125158,48,-999,18772.5,18772.5,1,-999
21,gen=12_member=1281_pso,0.00127376,49,-999,18724.5,18724.5,1,-999
21,gen=19_member=1981_pso,0.00127986,50,-999,18675.5,18675.5,1,-999
21,gen=20_member=2073_pso,0.00128011,51,-999,18625.5,18625.5,1,-999
21,gen=14_member=1488_pso,0.00147179,55,-999,18415.5,18415.5,1,-999
21,gen=20_member=2014_pso,0.00154094,56,-999,18360.5,18360.5,1,-999
21,gen=17_member=1700_pso,0.00154689,57,-999,18304.5,18304.5,1,-999
21,gen=14_member=1462_pso,0.00156306,58,-999,18247.5,18247.5,1,-999
21,gen=18_member=1803_pso,0.0019204,59,-999,18189.5,18189.5,1,-999
21,gen=20_member=2077_pso,0.00194157,60,-999,18130.5,18130.5,1,-999
21,gen=19_member=1902_pso,0.00204677,61,-999,18070.5,18070.5,1,-999
21,gen=20_member=2034_pso,0.00208153,63,-999,17947.5,17947.5,1,-999
21,gen=20_member=2060_pso,0.00211678,64,-999,17884.5,17884.5,1,-999
21,gen=19_member=1978_pso,0.00222954,66,-999,17755.5,17755.5,1,-999
21,gen=16_member=1658_pso,0.002251,67,-999,17689.5,17689.5,1,-999
21,gen=20_member=2005_pso,0.00233528,68,-999,17622.5,17622.5,1,-999
21,gen=19_member=1985_pso,0.00245237,71,-999,17415.5,17415.5,1,-999
21,gen=17_member=1707_pso,0.0028065,72,-999,17344.5,17344.5,1,-999
21,gen=17_member=1703_pso,0.00289238,73,-999,17272.5,17272.5,1,-999
21,gen=19_member=1979_pso,0.00294326,75,-999,17125.5,17125.5,1,-999
21,gen=20_member=2038_pso,0.00301937,77,-999,16974.5,16974.5,1,-999
21,gen=18_member=1828_pso,0.00310448,78,-999,16897.5,16897.5,1,-999
21,gen=20_member=2009_pso,0.00311042,79,-999,16819.5,16819.5,1,-999
21,gen=16_member=1624_pso,0.00314285,80,-999,16740.5,16740.5,1,-999
21,gen=19_member=1909_pso,0.00314931,81,-999,16660.5,16660.5,1,-999
21,gen=20_member=2082_pso,0.00316724,82,-999,16579.5,16579.5,1,-999
21,gen=20_member=2015_pso,0.00323146,83,-999,16497.5,16497.5,1,-999
21,gen=16_member=1616_pso,0.00325035,84,-999,16414.5,16414.5,1,-999
21,gen=15_member=1513_pso,0.00328155,85,-999,16330.5,16330.5,1,-999
21,gen=20_member=2004_pso,0.0033177,86,-999,16245.5,16245.5,1,-999
21,gen=17_member=1778_pso,0.00346896,87,-999,16159.5,16159.5,1,-999
21,gen=16_member=1641_pso,0.00411317,89,-999,15984.5,15984.5,1,-999
21,gen=20_member=2008_pso,0.00417346,90,-999,15895.5,15895.5,1,-999
21,gen=20_member=2011_pso,0.00470984,91,-999,15805.5,15805.5,1,-999
21,gen=17_member=1761_pso,0.00471961,92,-999,15714.5,15714.5,1,-999
21,gen=14_member=1409_pso,0.00473254,93,-999,15622.5,15622.5,1,-999
21,gen=18_member=1804_pso,0.00474981,94,-999,15529.5,15529.5,1,-999
21,gen=20_member=2054_pso,0.00480098,95,-999,15435.5,15435.5,1,-999
21,gen=17_member=1738_pso,0.00482473,96,-999,15340.5,15340.5,1,-999
21,gen=19_member=1942_pso,0.00488617,98,-999,15147.5,15147.5,1,-999
21,gen=12_member=1285_pso,0.00512154,99,-999,15049.5,15049.5,1,-999
21,gen=15_member=1524_pso,0.00512723,100,-999,14950.5,14950.5,1,-999
21,gen=18_member=1858_pso,0.00512846,101,-999,14850.5,14850.5,1,-999
21,gen=17_member=1750_pso,0.0051371,102,-999,14749.5,14749.5,1,-999
21,gen=20_member=2030_pso,0.00531233,103,-999,14647.5,14647.5,1,-999
21,gen=20_member=2002_pso,0.00537088,104,-999,14544.5,14544.5,1,-999
21,gen=19_member=1931_pso,0.00564156,106,-999,14335.5,14335.5,1,-999
21,gen=18_member=1815_pso,0.00565329,107,-999,14229.5,14229.5,1,-999
21,gen=17_member=1716_pso,0.0057435,108,-999,14122.5,14122.5,1,-999
21,gen=19_member=1977_pso,0.00621244,109,-999,14014.5,14014.5,1,-999
21,gen=7_member=772_pso,0.00629133,111,-999,13795.5,13795.5,1,-999
21,gen=16_member=1668_pso,0.00635387,113,-999,13572.5,13572.5,1,-999
21,gen=18_member=1817_pso,0.0063926,114,-999,13459.5,13459.5,1,-999
21,gen=9_member=989_pso,0.00640127,115,-999,13345.5,13345.5,1,-999
21,gen=20_member=2025_pso,0.00669052,117,-999,13114.5,13114.5,1,-999
21,gen=19_member=1911_pso,0.0067374,118,-999,12997.5,12997.5,1,-999
21,gen=18_member=1876_pso,0.00687478,119,-999,12879.5,12879.5,1,-999
21,gen=15_member=1558_pso,0.00687563,120,-999,12760.5,12760.5,1,-999
21,gen=18_member=1838_pso,0.00698761,122,-999,12519.5,12519.5,1,-999
21,gen=16_member=1691_pso,0.00742482,124,-999,12274.5,12274.5,1,-999
21,gen=15_member=1592_pso,0.00743347,125,-999,12150.5,12150.5,1,-999
21,gen=12_member=1258_pso,0.00758467,127,-999,11899.5,11899.5,1,-999
21,gen=18_member=1802_pso,0.00760045,128,-999,11772.5,11772.5,1,-999
21,gen=18_member=1882_pso,0.00773445,131,-999,11385.5,11385.5,1,-999
21,gen=20_member=2001_pso,0.00793682,132,-999,11254.5,11254.5,1,-999
21,gen=20_member=2016_pso,0.00836368,134,-999,10989.5,10989.5,1,-999
22,gen=22_member=2200_pso,0.00209283,84,-999,16414.5,16414.5,1,-999
22,gen=22_member=2201_pso,0.0317011,157,-999,7654.5,7654.5,1,-999
22,gen=22_member=2202_pso,0.0284352,155,-999,7965.5,7965.5,1,-999
22,gen=22_member=2203_pso,0.0232954,151,-999,8575.5,8575.5,1,-999
22,gen=22_member=2204_pso,0.0011344,56,-999,18360.5,18360.5,1,-999
22,gen=22_member=2205_pso,0.000243999,21,-999,19690.5,19690.5,1,-999
