child,parent_1,parent_2,parent_3
GEN=80_MEMBER=15931_PSO,GEN=79_MEMBER=15823_PSO,,
GEN=80_MEMBER=15933_PSO,GEN=79_MEMBER=15879_PSO,,
GEN=80_MEMBER=15935_PSO,GEN=78_MEMBER=15663_PSO,,
GEN=80_MEMBER=15937_PSO,GEN=79_MEMBER=15863_PSO,,
GEN=80_MEMBER=15939_PSO,GEN=79_MEMBER=15835_PSO,,
GEN=80_MEMBER=15941_PSO,GEN=78_MEMBER=15671_PSO,,
GEN=80_MEMBER=15943_PSO,GEN=79_MEMBER=15875_PSO,,
GEN=80_MEMBER=15945_PSO,GEN=78_MEMBER=15543_PSO,,
GEN=80_MEMBER=15947_PSO,GEN=79_MEMBER=15831_PSO,,
GEN=80_MEMBER=15949_PSO,GEN=78_MEMBER=15679_PSO,,
GEN=80_MEMBER=15951_PSO,GEN=79_MEMBER=15881_PSO,,
GEN=80_MEMBER=15953_PSO,GEN=79_MEMBER=15857_PSO,,
GEN=80_MEMBER=15955_PSO,GEN=78_MEMBER=15693_PSO,,
GEN=80_MEMBER=15957_PSO,GEN=78_MEMBER=15621_PSO,,
GEN=80_MEMBER=15959_PSO,GEN=79_MEMBER=15743_PSO,,
GEN=80_MEMBER=15961_PSO,GEN=78_MEMBER=15643_PSO,,
GEN=80_MEMBER=15963_PSO,GEN=79_MEMBER=15869_PSO,,
GEN=80_MEMBER=15965_PSO,GEN=79_MEMBER=15723_PSO,,
GEN=80_MEMBER=15967_PSO,GEN=79_MEMBER=15833_PSO,,
GEN=80_MEMBER=15969_PSO,GEN=78_MEMBER=15625_PSO,,
GEN=80_MEMBER=15971_PSO,GEN=79_MEMBER=15819_PSO,,
GEN=80_MEMBER=15973_PSO,GEN=79_MEMBER=15767_PSO,,
GEN=80_MEMBER=15975_PSO,GEN=79_MEMBER=15793_PSO,,
GEN=80_MEMBER=15977_PSO,GEN=76_MEMBER=15293_PSO,,
GEN=80_MEMBER=15979_PSO,GEN=75_MEMBER=14909_PSO,,
GEN=80_MEMBER=15981_PSO,GEN=77_MEMBER=15361_PSO,,
GEN=80_MEMBER=15983_PSO,GEN=79_MEMBER=15783_PSO,,
GEN=80_MEMBER=15985_PSO,GEN=78_MEMBER=15527_PSO,,
GEN=80_MEMBER=15987_PSO,GEN=75_MEMBER=15069_PSO,,
GEN=80_MEMBER=15989_PSO,GEN=79_MEMBER=15705_PSO,,
GEN=80_MEMBER=15991_PSO,GEN=78_MEMBER=15669_PSO,,
GEN=80_MEMBER=15993_PSO,GEN=78_MEMBER=15651_PSO,,
GEN=80_MEMBER=15995_PSO,GEN=79_MEMBER=15845_PSO,,
GEN=80_MEMBER=15997_PSO,GEN=78_MEMBER=15545_PSO,,
GEN=80_MEMBER=15999_PSO,GEN=79_MEMBER=15893_PSO,,
GEN=80_MEMBER=16001_PSO,GEN=79_MEMBER=15843_PSO,,
GEN=80_MEMBER=16003_PSO,GEN=79_MEMBER=15701_PSO,,
GEN=80_MEMBER=16005_PSO,GEN=77_MEMBER=15357_PSO,,
GEN=80_MEMBER=16007_PSO,GEN=79_MEMBER=15775_PSO,,
GEN=80_MEMBER=16009_PSO,GEN=79_MEMBER=15719_PSO,,
GEN=80_MEMBER=16011_PSO,GEN=77_MEMBER=15311_PSO,,
GEN=80_MEMBER=16013_PSO,GEN=78_MEMBER=15681_PSO,,
GEN=80_MEMBER=16015_PSO,GEN=79_MEMBER=15853_PSO,,
GEN=80_MEMBER=16017_PSO,GEN=74_MEMBER=14897_PSO,,
GEN=80_MEMBER=16019_PSO,GEN=78_MEMBER=15535_PSO,,
GEN=80_MEMBER=16021_PSO,GEN=77_MEMBER=15375_PSO,,
GEN=80_MEMBER=16023_PSO,GEN=79_MEMBER=15809_PSO,,
GEN=80_MEMBER=16025_PSO,GEN=79_MEMBER=15751_PSO,,
GEN=80_MEMBER=16027_PSO,GEN=72_MEMBER=14355_PSO,,
GEN=80_MEMBER=16029_PSO,GEN=71_MEMBER=14193_PSO,,
GEN=80_MEMBER=16031_PSO,GEN=79_MEMBER=15891_PSO,,
GEN=80_MEMBER=16033_PSO,GEN=79_MEMBER=15861_PSO,,
GEN=80_MEMBER=16035_PSO,GEN=74_MEMBER=14863_PSO,,
GEN=80_MEMBER=16037_PSO,GEN=79_MEMBER=15779_PSO,,
GEN=80_MEMBER=16039_PSO,GEN=78_MEMBER=15541_PSO,,
GEN=80_MEMBER=16041_PSO,GEN=76_MEMBER=15105_PSO,,
GEN=80_MEMBER=16043_PSO,GEN=79_MEMBER=15867_PSO,,
GEN=80_MEMBER=16045_PSO,GEN=79_MEMBER=15877_PSO,,
GEN=80_MEMBER=16047_PSO,GEN=77_MEMBER=15451_PSO,,
GEN=80_MEMBER=16049_PSO,GEN=72_MEMBER=14395_PSO,,
GEN=80_MEMBER=16051_PSO,GEN=79_MEMBER=15859_PSO,,
GEN=80_MEMBER=16053_PSO,GEN=75_MEMBER=14913_PSO,,
GEN=80_MEMBER=16055_PSO,GEN=79_MEMBER=15841_PSO,,
GEN=80_MEMBER=16057_PSO,GEN=72_MEMBER=14325_PSO,,
GEN=80_MEMBER=16059_PSO,GEN=76_MEMBER=15177_PSO,,
GEN=80_MEMBER=16061_PSO,GEN=79_MEMBER=15735_PSO,,
GEN=80_MEMBER=16063_PSO,GEN=72_MEMBER=14465_PSO,,
GEN=80_MEMBER=16065_PSO,GEN=62_MEMBER=12407_PSO,,
GEN=80_MEMBER=16067_PSO,GEN=76_MEMBER=15295_PSO,,
GEN=80_MEMBER=16069_PSO,GEN=75_MEMBER=14937_PSO,,
GEN=80_MEMBER=16071_PSO,GEN=79_MEMBER=15811_PSO,,
GEN=80_MEMBER=16073_PSO,GEN=79_MEMBER=15757_PSO,,
GEN=80_MEMBER=16075_PSO,GEN=72_MEMBER=14351_PSO,,
GEN=80_MEMBER=16077_PSO,GEN=74_MEMBER=14875_PSO,,
GEN=80_MEMBER=16079_PSO,GEN=77_MEMBER=15319_PSO,,
GEN=80_MEMBER=16081_PSO,GEN=71_MEMBER=14259_PSO,,
GEN=80_MEMBER=16083_PSO,GEN=79_MEMBER=15797_PSO,,
GEN=80_MEMBER=16085_PSO,GEN=75_MEMBER=14907_PSO,,
GEN=80_MEMBER=16087_PSO,GEN=71_MEMBER=14111_PSO,,
GEN=80_MEMBER=16089_PSO,GEN=79_MEMBER=15803_PSO,,
GEN=80_MEMBER=16091_PSO,GEN=76_MEMBER=15209_PSO,,
GEN=80_MEMBER=16093_PSO,GEN=77_MEMBER=15483_PSO,,
GEN=80_MEMBER=16095_PSO,GEN=77_MEMBER=15313_PSO,,
GEN=80_MEMBER=16097_PSO,GEN=73_MEMBER=14673_PSO,,
GEN=80_MEMBER=16099_PSO,GEN=79_MEMBER=15795_PSO,,
GEN=81_MEMBER=16101_PSO,GEN=80_MEMBER=16081_PSO,,
GEN=81_MEMBER=16103_PSO,GEN=80_MEMBER=16069_PSO,,
GEN=81_MEMBER=16105_PSO,GEN=80_MEMBER=16009_PSO,,
GEN=81_MEMBER=16107_PSO,GEN=80_MEMBER=16099_PSO,,
GEN=81_MEMBER=16109_PSO,GEN=80_MEMBER=16067_PSO,,
GEN=81_MEMBER=16111_PSO,GEN=79_MEMBER=15899_PSO,,
GEN=81_MEMBER=16113_PSO,GEN=80_MEMBER=16021_PSO,,
GEN=81_MEMBER=16115_PSO,GEN=80_MEMBER=16039_PSO,,
GEN=81_MEMBER=16117_PSO,GEN=80_MEMBER=16047_PSO,,
GEN=81_MEMBER=16119_PSO,GEN=78_MEMBER=15657_PSO,,
GEN=81_MEMBER=16121_PSO,GEN=80_MEMBER=16071_PSO,,
GEN=81_MEMBER=16123_PSO,GEN=80_MEMBER=16045_PSO,,
GEN=81_MEMBER=16125_PSO,GEN=80_MEMBER=15971_PSO,,
GEN=81_MEMBER=16127_PSO,GEN=80_MEMBER=16087_PSO,,
GEN=81_MEMBER=16129_PSO,GEN=80_MEMBER=16005_PSO,,
GEN=81_MEMBER=16131_PSO,GEN=79_MEMBER=15823_PSO,,
GEN=81_MEMBER=16133_PSO,GEN=80_MEMBER=16097_PSO,,
GEN=81_MEMBER=16135_PSO,GEN=80_MEMBER=16019_PSO,,
GEN=81_MEMBER=16137_PSO,GEN=80_MEMBER=16007_PSO,,
GEN=81_MEMBER=16139_PSO,GEN=80_MEMBER=15963_PSO,,
GEN=81_MEMBER=16141_PSO,GEN=78_MEMBER=15671_PSO,,
GEN=81_MEMBER=16143_PSO,GEN=80_MEMBER=16077_PSO,,
GEN=81_MEMBER=16145_PSO,GEN=80_MEMBER=15975_PSO,,
GEN=81_MEMBER=16147_PSO,GEN=80_MEMBER=16031_PSO,,
GEN=81_MEMBER=16149_PSO,GEN=80_MEMBER=15961_PSO,,
GEN=81_MEMBER=16151_PSO,GEN=80_MEMBER=15919_PSO,,
GEN=81_MEMBER=16153_PSO,GEN=79_MEMBER=15857_PSO,,
GEN=81_MEMBER=16155_PSO,GEN=78_MEMBER=15693_PSO,,
GEN=81_MEMBER=16157_PSO,GEN=78_MEMBER=15621_PSO,,
GEN=81_MEMBER=16159_PSO,GEN=79_MEMBER=15743_PSO,,
GEN=81_MEMBER=16161_PSO,GEN=78_MEMBER=15643_PSO,,
GEN=81_MEMBER=16163_PSO,GEN=80_MEMBER=15951_PSO,,
GEN=81_MEMBER=16165_PSO,GEN=80_MEMBER=15913_PSO,,
GEN=81_MEMBER=16167_PSO,GEN=80_MEMBER=16029_PSO,,
GEN=81_MEMBER=16169_PSO,GEN=78_MEMBER=15625_PSO,,
GEN=81_MEMBER=16171_PSO,GEN=80_MEMBER=16093_PSO,,
GEN=81_MEMBER=16173_PSO,GEN=79_MEMBER=15767_PSO,,
GEN=81_MEMBER=16175_PSO,GEN=79_MEMBER=15793_PSO,,
GEN=81_MEMBER=16177_PSO,GEN=76_MEMBER=15293_PSO,,
GEN=81_MEMBER=16179_PSO,GEN=75_MEMBER=14909_PSO,,
GEN=81_MEMBER=16181_PSO,GEN=77_MEMBER=15361_PSO,,
GEN=81_MEMBER=16183_PSO,GEN=80_MEMBER=16055_PSO,,
GEN=81_MEMBER=16185_PSO,GEN=78_MEMBER=15527_PSO,,
GEN=81_MEMBER=16187_PSO,GEN=80_MEMBER=16089_PSO,,
GEN=81_MEMBER=16189_PSO,GEN=80_MEMBER=16035_PSO,,
GEN=81_MEMBER=16191_PSO,GEN=78_MEMBER=15669_PSO,,
GEN=81_MEMBER=16193_PSO,GEN=80_MEMBER=15931_PSO,,
GEN=81_MEMBER=16195_PSO,GEN=79_MEMBER=15845_PSO,,
GEN=81_MEMBER=16197_PSO,GEN=78_MEMBER=15545_PSO,,
GEN=81_MEMBER=16199_PSO,GEN=79_MEMBER=15893_PSO,,
GEN=81_MEMBER=16201_PSO,GEN=79_MEMBER=15843_PSO,,
GEN=81_MEMBER=16203_PSO,GEN=79_MEMBER=15701_PSO,,
GEN=81_MEMBER=16205_PSO,GEN=77_MEMBER=15357_PSO,,
GEN=81_MEMBER=16207_PSO,GEN=80_MEMBER=16083_PSO,,
GEN=81_MEMBER=16209_PSO,GEN=79_MEMBER=15719_PSO,,
GEN=81_MEMBER=16211_PSO,GEN=80_MEMBER=15901_PSO,,
GEN=81_MEMBER=16213_PSO,GEN=78_MEMBER=15681_PSO,,
GEN=81_MEMBER=16215_PSO,GEN=79_MEMBER=15853_PSO,,
GEN=81_MEMBER=16217_PSO,GEN=80_MEMBER=16079_PSO,,
GEN=81_MEMBER=16219_PSO,GEN=78_MEMBER=15535_PSO,,
GEN=81_MEMBER=16221_PSO,GEN=77_MEMBER=15375_PSO,,
GEN=81_MEMBER=16223_PSO,GEN=80_MEMBER=15935_PSO,,
GEN=81_MEMBER=16225_PSO,GEN=79_MEMBER=15751_PSO,,
GEN=81_MEMBER=16227_PSO,GEN=80_MEMBER=16061_PSO,,
GEN=81_MEMBER=16229_PSO,GEN=71_MEMBER=14193_PSO,,
GEN=81_MEMBER=16231_PSO,GEN=80_MEMBER=15943_PSO,,
GEN=81_MEMBER=16233_PSO,GEN=80_MEMBER=15907_PSO,,
GEN=81_MEMBER=16235_PSO,GEN=74_MEMBER=14863_PSO,,
GEN=81_MEMBER=16237_PSO,GEN=79_MEMBER=15779_PSO,,
GEN=81_MEMBER=16239_PSO,GEN=78_MEMBER=15541_PSO,,
GEN=81_MEMBER=16241_PSO,GEN=80_MEMBER=15997_PSO,,
GEN=81_MEMBER=16243_PSO,GEN=79_MEMBER=15867_PSO,,
GEN=81_MEMBER=16245_PSO,GEN=79_MEMBER=15877_PSO,,
GEN=81_MEMBER=16247_PSO,GEN=77_MEMBER=15451_PSO,,
GEN=81_MEMBER=16249_PSO,GEN=72_MEMBER=14395_PSO,,
GEN=81_MEMBER=16251_PSO,GEN=79_MEMBER=15859_PSO,,
GEN=81_MEMBER=16253_PSO,GEN=75_MEMBER=14913_PSO,,
GEN=81_MEMBER=16255_PSO,GEN=79_MEMBER=15841_PSO,,
GEN=81_MEMBER=16257_PSO,GEN=80_MEMBER=16041_PSO,,
GEN=81_MEMBER=16259_PSO,GEN=76_MEMBER=15177_PSO,,
GEN=81_MEMBER=16261_PSO,GEN=79_MEMBER=15735_PSO,,
GEN=81_MEMBER=16263_PSO,GEN=72_MEMBER=14465_PSO,,
GEN=81_MEMBER=16265_PSO,GEN=62_MEMBER=12407_PSO,,
GEN=81_MEMBER=16267_PSO,GEN=76_MEMBER=15295_PSO,,
GEN=81_MEMBER=16269_PSO,GEN=80_MEMBER=15911_PSO,,
GEN=81_MEMBER=16271_PSO,GEN=80_MEMBER=15937_PSO,,
GEN=81_MEMBER=16273_PSO,GEN=79_MEMBER=15757_PSO,,
GEN=81_MEMBER=16275_PSO,GEN=72_MEMBER=14351_PSO,,
GEN=81_MEMBER=16277_PSO,GEN=74_MEMBER=14875_PSO,,
GEN=81_MEMBER=16279_PSO,GEN=77_MEMBER=15319_PSO,,
GEN=81_MEMBER=16281_PSO,GEN=71_MEMBER=14259_PSO,,
GEN=81_MEMBER=16283_PSO,GEN=79_MEMBER=15797_PSO,,
GEN=81_MEMBER=16285_PSO,GEN=80_MEMBER=15953_PSO,,
GEN=81_MEMBER=16287_PSO,GEN=71_MEMBER=14111_PSO,,
GEN=81_MEMBER=16289_PSO,GEN=79_MEMBER=15803_PSO,,
GEN=81_MEMBER=16291_PSO,GEN=76_MEMBER=15209_PSO,,
GEN=81_MEMBER=16293_PSO,GEN=77_MEMBER=15483_PSO,,
GEN=81_MEMBER=16295_PSO,GEN=77_MEMBER=15313_PSO,,
GEN=81_MEMBER=16297_PSO,GEN=73_MEMBER=14673_PSO,,
GEN=81_MEMBER=16299_PSO,GEN=80_MEMBER=15939_PSO,,
GEN=82_MEMBER=16301_PSO,GEN=81_MEMBER=16297_PSO,,
GEN=82_MEMBER=16303_PSO,GEN=81_MEMBER=16191_PSO,,
GEN=82_MEMBER=16305_PSO,GEN=81_MEMBER=16299_PSO,,
GEN=82_MEMBER=16307_PSO,GEN=81_MEMBER=16167_PSO,,
GEN=82_MEMBER=16309_PSO,GEN=81_MEMBER=16261_PSO,,
GEN=82_MEMBER=16311_PSO,GEN=81_MEMBER=16283_PSO,,
GEN=82_MEMBER=16313_PSO,GEN=81_MEMBER=16263_PSO,,
GEN=82_MEMBER=16315_PSO,GEN=81_MEMBER=16243_PSO,,
GEN=82_MEMBER=16317_PSO,GEN=81_MEMBER=16147_PSO,,
GEN=82_MEMBER=16319_PSO,GEN=81_MEMBER=16127_PSO,,
GEN=82_MEMBER=16321_PSO,GEN=81_MEMBER=16135_PSO,,
GEN=82_MEMBER=16323_PSO,GEN=81_MEMBER=16215_PSO,,
GEN=82_MEMBER=16325_PSO,GEN=81_MEMBER=16247_PSO,,
GEN=82_MEMBER=16327_PSO,GEN=81_MEMBER=16253_PSO,,
GEN=82_MEMBER=16329_PSO,GEN=80_MEMBER=16005_PSO,,
GEN=82_MEMBER=16331_PSO,GEN=81_MEMBER=16285_PSO,,
GEN=82_MEMBER=16333_PSO,GEN=81_MEMBER=16203_PSO,,
GEN=82_MEMBER=16335_PSO,GEN=81_MEMBER=16217_PSO,,
GEN=82_MEMBER=16337_PSO,GEN=81_MEMBER=16255_PSO,,
GEN=82_MEMBER=16339_PSO,GEN=80_MEMBER=15963_PSO,,
GEN=82_MEMBER=16341_PSO,GEN=78_MEMBER=15671_PSO,,
GEN=82_MEMBER=16343_PSO,GEN=80_MEMBER=16077_PSO,,
GEN=82_MEMBER=16345_PSO,GEN=80_MEMBER=15975_PSO,,
GEN=82_MEMBER=16347_PSO,GEN=80_MEMBER=16031_PSO,,
GEN=82_MEMBER=16349_PSO,GEN=80_MEMBER=15961_PSO,,
GEN=82_MEMBER=16351_PSO,GEN=80_MEMBER=15919_PSO,,
GEN=82_MEMBER=16353_PSO,GEN=81_MEMBER=16181_PSO,,
GEN=82_MEMBER=16355_PSO,GEN=81_MEMBER=16267_PSO,,
GEN=82_MEMBER=16357_PSO,GEN=81_MEMBER=16231_PSO,,
GEN=82_MEMBER=16359_PSO,GEN=79_MEMBER=15743_PSO,,
GEN=82_MEMBER=16361_PSO,GEN=81_MEMBER=16121_PSO,,
GEN=82_MEMBER=16363_PSO,GEN=81_MEMBER=16235_PSO,,
GEN=82_MEMBER=16365_PSO,GEN=81_MEMBER=16125_PSO,,
GEN=82_MEMBER=16367_PSO,GEN=81_MEMBER=16251_PSO,,
GEN=82_MEMBER=16369_PSO,GEN=78_MEMBER=15625_PSO,,
GEN=82_MEMBER=16371_PSO,GEN=81_MEMBER=16237_PSO,,
GEN=82_MEMBER=16373_PSO,GEN=81_MEMBER=16245_PSO,,
GEN=82_MEMBER=16375_PSO,GEN=81_MEMBER=16117_PSO,,
GEN=82_MEMBER=16377_PSO,GEN=76_MEMBER=15293_PSO,,
GEN=82_MEMBER=16379_PSO,GEN=81_MEMBER=16155_PSO,,
GEN=82_MEMBER=16381_PSO,GEN=81_MEMBER=16101_PSO,,
GEN=82_MEMBER=16383_PSO,GEN=81_MEMBER=16105_PSO,,
GEN=82_MEMBER=16385_PSO,GEN=81_MEMBER=16107_PSO,,
GEN=82_MEMBER=16387_PSO,GEN=80_MEMBER=16089_PSO,,
GEN=82_MEMBER=16389_PSO,GEN=80_MEMBER=16035_PSO,,
GEN=82_MEMBER=16391_PSO,GEN=78_MEMBER=15669_PSO,,
GEN=82_MEMBER=16393_PSO,GEN=80_MEMBER=15931_PSO,,
GEN=82_MEMBER=16395_PSO,GEN=81_MEMBER=16205_PSO,,
GEN=82_MEMBER=16397_PSO,GEN=78_MEMBER=15545_PSO,,
GEN=82_MEMBER=16399_PSO,GEN=79_MEMBER=15893_PSO,,
GEN=82_MEMBER=16401_PSO,GEN=79_MEMBER=15843_PSO,,
GEN=82_MEMBER=16403_PSO,GEN=81_MEMBER=16223_PSO,,
GEN=82_MEMBER=16405_PSO,GEN=81_MEMBER=16291_PSO,,
GEN=82_MEMBER=16407_PSO,GEN=80_MEMBER=16083_PSO,,
GEN=82_MEMBER=16409_PSO,GEN=81_MEMBER=16229_PSO,,
GEN=82_MEMBER=16411_PSO,GEN=81_MEMBER=16185_PSO,,
GEN=82_MEMBER=16413_PSO,GEN=81_MEMBER=16171_PSO,,
GEN=82_MEMBER=16415_PSO,GEN=81_MEMBER=16275_PSO,,
GEN=82_MEMBER=16417_PSO,GEN=81_MEMBER=16103_PSO,,
GEN=82_MEMBER=16419_PSO,GEN=81_MEMBER=16227_PSO,,
GEN=82_MEMBER=16421_PSO,GEN=77_MEMBER=15375_PSO,,
GEN=82_MEMBER=16423_PSO,GEN=80_MEMBER=15935_PSO,,
GEN=82_MEMBER=16425_PSO,GEN=79_MEMBER=15751_PSO,,
GEN=82_MEMBER=16427_PSO,GEN=80_MEMBER=16061_PSO,,
GEN=82_MEMBER=16429_PSO,GEN=81_MEMBER=16111_PSO,,
GEN=82_MEMBER=16431_PSO,GEN=80_MEMBER=15943_PSO,,
GEN=82_MEMBER=16433_PSO,GEN=81_MEMBER=16273_PSO,,
GEN=82_MEMBER=16435_PSO,GEN=74_MEMBER=14863_PSO,,
GEN=82_MEMBER=16437_PSO,GEN=79_MEMBER=15779_PSO,,
GEN=82_MEMBER=16439_PSO,GEN=78_MEMBER=15541_PSO,,
GEN=82_MEMBER=16441_PSO,GEN=80_MEMBER=15997_PSO,,
GEN=82_MEMBER=16443_PSO,GEN=81_MEMBER=16187_PSO,,
GEN=82_MEMBER=16445_PSO,GEN=79_MEMBER=15877_PSO,,
GEN=82_MEMBER=16447_PSO,GEN=81_MEMBER=16213_PSO,,
GEN=82_MEMBER=16449_PSO,GEN=72_MEMBER=14395_PSO,,
GEN=82_MEMBER=16451_PSO,GEN=81_MEMBER=16239_PSO,,
GEN=82_MEMBER=16453_PSO,GEN=75_MEMBER=14913_PSO,,
GEN=82_MEMBER=16455_PSO,GEN=81_MEMBER=16109_PSO,,
GEN=82_MEMBER=16457_PSO,GEN=80_MEMBER=16041_PSO,,
GEN=82_MEMBER=16459_PSO,GEN=81_MEMBER=16257_PSO,,
GEN=82_MEMBER=16461_PSO,GEN=81_MEMBER=16289_PSO,,
GEN=82_MEMBER=16463_PSO,GEN=81_MEMBER=16175_PSO,,
GEN=82_MEMBER=16465_PSO,GEN=81_MEMBER=16295_PSO,,
GEN=82_MEMBER=16467_PSO,GEN=76_MEMBER=15295_PSO,,
GEN=82_MEMBER=16469_PSO,GEN=80_MEMBER=15911_PSO,,
GEN=82_MEMBER=16471_PSO,GEN=80_MEMBER=15937_PSO,,
GEN=82_MEMBER=16473_PSO,GEN=81_MEMBER=16153_PSO,,
GEN=82_MEMBER=16475_PSO,GEN=72_MEMBER=14351_PSO,,
GEN=82_MEMBER=16477_PSO,GEN=74_MEMBER=14875_PSO,,
GEN=82_MEMBER=16479_PSO,GEN=77_MEMBER=15319_PSO,,
GEN=82_MEMBER=16481_PSO,GEN=71_MEMBER=14259_PSO,,
GEN=82_MEMBER=16483_PSO,GEN=81_MEMBER=16281_PSO,,
GEN=82_MEMBER=16485_PSO,GEN=80_MEMBER=15953_PSO,,
GEN=82_MEMBER=16487_PSO,GEN=71_MEMBER=14111_PSO,,
GEN=82_MEMBER=16489_PSO,GEN=79_MEMBER=15803_PSO,,
GEN=82_MEMBER=16491_PSO,GEN=76_MEMBER=15209_PSO,,
GEN=82_MEMBER=16493_PSO,GEN=77_MEMBER=15483_PSO,,
GEN=82_MEMBER=16495_PSO,GEN=81_MEMBER=16265_PSO,,
GEN=82_MEMBER=16497_PSO,GEN=73_MEMBER=14673_PSO,,
GEN=82_MEMBER=16499_PSO,GEN=80_MEMBER=15939_PSO,,
GEN=83_MEMBER=16501_PSO,GEN=82_MEMBER=16481_PSO,,
GEN=83_MEMBER=16503_PSO,GEN=82_MEMBER=16443_PSO,,
GEN=83_MEMBER=16505_PSO,GEN=82_MEMBER=16457_PSO,,
GEN=83_MEMBER=16507_PSO,GEN=82_MEMBER=16471_PSO,,
GEN=83_MEMBER=16509_PSO,GEN=82_MEMBER=16421_PSO,,
GEN=83_MEMBER=16511_PSO,GEN=82_MEMBER=16473_PSO,,
GEN=83_MEMBER=16513_PSO,GEN=82_MEMBER=16413_PSO,,
GEN=83_MEMBER=16515_PSO,GEN=82_MEMBER=16347_PSO,,
GEN=83_MEMBER=16517_PSO,GEN=82_MEMBER=16353_PSO,,
GEN=83_MEMBER=16519_PSO,GEN=82_MEMBER=16455_PSO,,
GEN=83_MEMBER=16521_PSO,GEN=82_MEMBER=16437_PSO,,
GEN=83_MEMBER=16523_PSO,GEN=82_MEMBER=16483_PSO,,
GEN=83_MEMBER=16525_PSO,GEN=82_MEMBER=16337_PSO,,
GEN=83_MEMBER=16527_PSO,GEN=82_MEMBER=16433_PSO,,
GEN=83_MEMBER=16529_PSO,GEN=82_MEMBER=16317_PSO,,
GEN=83_MEMBER=16531_PSO,GEN=82_MEMBER=16491_PSO,,
GEN=83_MEMBER=16533_PSO,GEN=82_MEMBER=16319_PSO,,
GEN=83_MEMBER=16535_PSO,GEN=81_MEMBER=16217_PSO,,
GEN=83_MEMBER=16537_PSO,GEN=82_MEMBER=16379_PSO,,
GEN=83_MEMBER=16539_PSO,GEN=82_MEMBER=16407_PSO,,
GEN=83_MEMBER=16541_PSO,GEN=78_MEMBER=15671_PSO,,
GEN=83_MEMBER=16543_PSO,GEN=82_MEMBER=16415_PSO,,
GEN=83_MEMBER=16545_PSO,GEN=82_MEMBER=16489_PSO,,
GEN=83_MEMBER=16547_PSO,GEN=80_MEMBER=16031_PSO,,
GEN=83_MEMBER=16549_PSO,GEN=82_MEMBER=16493_PSO,,
GEN=83_MEMBER=16551_PSO,GEN=80_MEMBER=15919_PSO,,
GEN=83_MEMBER=16553_PSO,GEN=81_MEMBER=16181_PSO,,
GEN=83_MEMBER=16555_PSO,GEN=81_MEMBER=16267_PSO,,
GEN=83_MEMBER=16557_PSO,GEN=82_MEMBER=16425_PSO,,
GEN=83_MEMBER=16559_PSO,GEN=82_MEMBER=16447_PSO,,
GEN=83_MEMBER=16561_PSO,GEN=82_MEMBER=16419_PSO,,
GEN=83_MEMBER=16563_PSO,GEN=81_MEMBER=16235_PSO,,
GEN=83_MEMBER=16565_PSO,GEN=82_MEMBER=16499_PSO,,
GEN=83_MEMBER=16567_PSO,GEN=81_MEMBER=16251_PSO,,
GEN=83_MEMBER=16569_PSO,GEN=78_MEMBER=15625_PSO,,
GEN=83_MEMBER=16571_PSO,GEN=81_MEMBER=16237_PSO,,
GEN=83_MEMBER=16573_PSO,GEN=82_MEMBER=16389_PSO,,
GEN=83_MEMBER=16575_PSO,GEN=82_MEMBER=16475_PSO,,
GEN=83_MEMBER=16577_PSO,GEN=82_MEMBER=16485_PSO,,
GEN=83_MEMBER=16579_PSO,GEN=82_MEMBER=16377_PSO,,
GEN=83_MEMBER=16581_PSO,GEN=81_MEMBER=16101_PSO,,
GEN=83_MEMBER=16583_PSO,GEN=81_MEMBER=16105_PSO,,
GEN=83_MEMBER=16585_PSO,GEN=82_MEMBER=16467_PSO,,
GEN=83_MEMBER=16587_PSO,GEN=82_MEMBER=16463_PSO,,
GEN=83_MEMBER=16589_PSO,GEN=82_MEMBER=16343_PSO,,
GEN=83_MEMBER=16591_PSO,GEN=78_MEMBER=15669_PSO,,
GEN=83_MEMBER=16593_PSO,GEN=80_MEMBER=15931_PSO,,
GEN=83_MEMBER=16595_PSO,GEN=81_MEMBER=16205_PSO,,
GEN=83_MEMBER=16597_PSO,GEN=82_MEMBER=16427_PSO,,
GEN=83_MEMBER=16599_PSO,GEN=79_MEMBER=15893_PSO,,
GEN=83_MEMBER=16601_PSO,GEN=79_MEMBER=15843_PSO,,
GEN=83_MEMBER=16603_PSO,GEN=81_MEMBER=16223_PSO,,
GEN=83_MEMBER=16605_PSO,GEN=82_MEMBER=16383_PSO,,
GEN=83_MEMBER=16607_PSO,GEN=80_MEMBER=16083_PSO,,
GEN=83_MEMBER=16609_PSO,GEN=81_MEMBER=16229_PSO,,
GEN=83_MEMBER=16611_PSO,GEN=82_MEMBER=16451_PSO,,
GEN=83_MEMBER=16613_PSO,GEN=82_MEMBER=16331_PSO,,
GEN=83_MEMBER=16615_PSO,GEN=82_MEMBER=16315_PSO,,
GEN=83_MEMBER=16617_PSO,GEN=82_MEMBER=16495_PSO,,
GEN=83_MEMBER=16619_PSO,GEN=82_MEMBER=16497_PSO,,
GEN=83_MEMBER=16621_PSO,GEN=82_MEMBER=16405_PSO,,
GEN=83_MEMBER=16623_PSO,GEN=80_MEMBER=15935_PSO,,
GEN=83_MEMBER=16625_PSO,GEN=82_MEMBER=16305_PSO,,
GEN=83_MEMBER=16627_PSO,GEN=80_MEMBER=16061_PSO,,
